Pixel;Row;Correction Value Signed;Correction Value Unsigned
2016;3;0;0
2015;2;0;0
2014;1;0;0
2013;0;0;0
2012;3;0;0
2011;2;0;0
2010;1;0;0
2009;0;0;0
2008;3;0;0
2007;2;0;0
2006;1;0;0
2005;0;0;0
2004;3;0;0
2003;2;0;0
2002;1;0;0
2001;0;0;0
2000;3;0;0
1999;2;0;0
1998;1;0;0
1997;0;0;0
1996;3;0;0
1995;2;0;0
1994;1;0;0
1993;0;0;0
1992;3;0;0
1991;2;0;0
1990;1;0;0
1989;0;0;0
1988;3;0;0
1987;2;0;0
1986;1;0;0
1985;0;0;0
1984;3;0;0
1983;2;0;0
1982;1;0;0
1981;0;0;0
1980;3;0;0
1979;2;0;0
1978;1;0;0
1977;0;0;0
1976;3;0;0
1975;2;0;0
1974;1;0;0
1973;0;0;0
1972;3;0;0
1971;2;0;0
1970;1;0;0
1969;0;0;0
1968;3;0;0
1967;2;0;0
1966;1;0;0
1965;0;0;0
1964;3;0;0
1963;2;0;0
1962;1;0;0
1961;0;0;0
1960;3;0;0
1959;2;0;0
1958;1;0;0
1957;0;0;0
1956;3;0;0
1955;2;0;0
1954;1;0;0
1953;0;0;0
1952;3;0;0
1951;2;0;0
1950;1;0;0
1949;0;0;0
1948;3;0;0
1947;2;0;0
1946;1;0;0
1945;0;0;0
1944;3;0;0
1943;2;0;0
1942;1;0;0
1941;0;0;0
1940;3;0;0
1939;2;0;0
1938;1;0;0
1937;0;0;0
1936;3;0;0
1935;2;0;0
1934;1;0;0
1933;0;0;0
1932;3;0;0
1931;2;0;0
1930;1;0;0
1929;0;0;0
1928;3;0;0
1927;2;0;0
1926;1;0;0
1925;0;0;0
1924;3;0;0
1923;2;0;0
1922;1;0;0
1921;0;0;0
1920;3;0;0
1919;2;0;0
1918;1;0;0
1917;0;0;0
1916;3;0;0
1915;2;0;0
1914;1;0;0
1913;0;0;0
1912;3;0;0
1911;2;0;0
1910;1;0;0
1909;0;0;0
1908;3;0;0
1907;2;0;0
1906;1;0;0
1905;0;0;0
1904;3;0;0
1903;2;0;0
1902;1;0;0
1901;0;0;0
1900;3;0;0
1899;2;0;0
1898;1;0;0
1897;0;0;0
1896;3;0;0
1895;2;0;0
1894;1;0;0
1893;0;0;0
1892;3;0;0
1891;2;0;0
1890;1;0;0
1889;0;0;0
1888;3;0;0
1887;2;0;0
1886;1;0;0
